Title,Company Name,Location,Salary,Rating,Descriptions
"Data Analyst, Sustainability & Responsibility",VF Corporation,Mid Valley City,"RM 3,900 - RM 5,920 a month",,"Support ad hoc data requests. At least 3 years experience in data management, analysis and visualization including reports or analytical dashboards with a good…"
Business Analyst,XCHANGING MALAYSIA SDN BHD,Kuala Lumpur,"RM 8,000 - RM 9,999 a month",2.5,"Provide shared services to run a daily business as usual services for the YES network, Malaysia’s 4G Wireless internet network data centre."
Business Analyst,CIMB Group,Kuala Lumpur,,3.9,Facilitate and drive our business / data analyst groups to brainstorm new ideas. Minimum 2 years work experience in business analyst role preferred.
Workforce Management Analyst,Aisling Consulting Sdn Bhd,Kuala Lumpur,"RM 4,000 - RM 5,000 a month",,"2-5 years of experience in performing data analysis, forecasting, and scheduling analysis in a call center environment. Advanced proficiency in MS Office."
Credit Analyst,Huntsman,Kuala Lumpur,,3.9,Gathers and analyses economic data to determine the impact on business operations as appropriate. The jobholder is responsible to perform risk assessments on…
HR Analyst,Huntsman,Kuala Lumpur,,3.9,Maintaining Human Resources data in master systems for all your supported service line processes such that data is accurate.
Quality Assurance Executive,foodpanda Malaysia,Kuala Lumpur,,3.8,Quality Assurance analysts are senior analysts who audits interactions to measure adherence to prescribed company policies and processes.
Data Analyst,Ambition,Kuala Lumpur,,,"Generate and report accurate data to all end users across functional teams. Evaluate data for consistency, completeness, accuracy and reasonableness."
HR Systems & Reporting Analyst,CBRE,Kuala Lumpur,,3.7,"Performs bulk data updates, exports, imports, clean-ups, and researches/reports on any data discrepancies. Conduct analysis on HR data using statistical tools…"
"Finance, Analyst",AIA,Kuala Lumpur,,,"The position is responsible for supporting new product implementation by providing accounting postings setup information, developing test plan and performing…"
"Individual Claims Management, Analyst",AIA,Kuala Lumpur,,,"Responsible for performing pre-certification; prospective, concurrent and retrospective review of hospitalization; and to ensure that cost containment measures…"
Business Analyst,Techtiera,Kuala Lumpur,"RM 4,000 - RM 11,087 a month",,Develop and as required maintain standard business data tables to support the implementation and ongoing maintenance of systems used by AAH and AAH clients.
"Claim Insights, Analyst",AIA,Kuala Lumpur,,,"Determine data requirements, collect data from various sources and transform data into information that can be utilized for business decisions and operational…"
Cyber Security Analyst,Splyt,Kuala Lumpur,,,"Identification, analysis and response to security incidents using a number of different security tools and data. Fluency in spoken and written English."
Application Support Analyst,bp,Kuala Lumpur,,3.8,Applying specialized technical skills to analyse complex issues involving several platforms and data integrations. Bachelor’s degree or equivalent experience.
Service Desk Analyst,Dentsu Aegis Network,Kuala Lumpur,,,"Includes recording details of the incident covering symptoms, diagnostic data, information about the related Configuration Item (CI)."
Customer Service Analyst [Remote Position],Gensuite LLC,,,,"Strong analytical skills, with the ability to translate data/information into an actionable plan. Customer Service Analyst – Benchmark Digital Partners (remote…"
GT WB - EAD - Business Analyst,CIMB Group,Kuala Lumpur,,3.9,"Define data conversion business rules. Assist Senior Business Analyst, Business Analyst and Testing Lead to develop methods, tools and standards, data…"
Management Consultant,The KPI Institute,,"RM 5,000 - RM 6,000 a month",,"Possess knowledge in performance management system, data analyst, customer service. Develop and edit content for existing and future training courses;"
Senior Business Intelligence Analyst,Beyondsoft (Malaysia) Sdn. Bhd,,"RM 8,000 a month",,"Support the business with time-critical data analyses. Proficient in tools used for data analysis and reporting (SQL, Excel)."
Logistics Analyst II,Experis (M) Sdn. Bhd,Kuala Lumpur,,,"Using data analysis tools for report, other duties as assigned. Provide support to the distribution center on SAP system related issue."
Junior Business Analyst,Stampede Solution,Bangsar,"RM 3,000 a month",,Oversee implementation of a new system including data migration. Create designs for technical solutions to resolve business problems and try out components of…
Planning Analyst,MALAYAN FLOUR MILLS BHD,Kuala Lumpur,,,13 Perform data analysis on adhoc projects to provide different scenarios for decision making. 1 Perform upstream planning and monitoring for Breeder…
Lead Data Analyst,AirAsia,Brickfields,,4.2,"Work with data engineering to develop and implement new analytical tools, data pipelines and improve our underlying data infrastructure."
Business Analyst,Iscistech Business Solutions Sdn Bhd,Kuala Lumpur,,,Utilizing IT data for business insights and analyzing business needs. Understanding strategic business needs and plans for growth.
Commission Analyst,E2open Malaysia Sdn Bhd,Kuala Lumpur,,,"Validates data to ensure efficiency and accuracy of commission calculating components. Collect data, prepare, and calculate sales commission within specified…"
Data Analyst - Kuala Lumpur,Wabi Project,Kuala Lumpur,,,Perform manual data analysis and visualisation on live production data for detection of data anomalies and purposes. Analysing results and giving insights.
MYS Citibank Berhad - Segment Marketing Analyst,Citi,Kuala Lumpur,,3.9,"Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work-flow for the area or…"
Senior IT Test Analyst,Ascentrio Sdn Bhd,Kuala Lumpur,"RM 10,000 - RM 12,999 a month",,A recognised degree in Computer Science or equivalent. At least 8 years of working experience on test automation. Fluent in English both written and spoken.
Revenue Analyst,Baker Hughes,Kuala Lumpur,,4.0,"Our Global Finance Controllership Team provides support for the business for technical accounting compliance, financial and operational internal controls,…"
Project Analyst,Recruit Express,Kuala Lumpur,"RM 3,001 - RM 4,500 a month",4.2,"Coordinates preparation internal and external reports through gathering, analyzing and summarizing data and information from the departments."
HR Business Analyst (Onboarding function),Baker Hughes,Kuala Lumpur,,4.0,"Creating storyboards and interactive visual reports using data visualization tools like Power BI, Airtable etc."
Principal Analyst,IHS Markit,Kuala Lumpur,,3.6,They provide insights that enable clients to make optimal short-term decisions under conditions of rapid change and uncertainty as well as informed long-term…
Financial / Business Analyst,Maxis,Kuala Lumpur,,4.0,"Work on data from multiple data sources to perform analysis, product management reporting (preferably experience in statistical tools)."
SEO Analyst,Cleverus Consulting,Kuala Lumpur,,,"Advanced data analysis in Microsoft Excel. This includes keyword research, copy creation, and meta-data optimizations. 1-3 years of experience in SEO."
Inventory and Governance Analyst Specialist,Maxis,Kuala Lumpur,,4.0,Provide data driven analysis for organizational campaigns and programmes. Ad-hoc requests to provide data support to other business functions.
"AR Analyst, Reporting",Ingredion,Kuala Lumpur,,,Proficiency in data management and analysis. Answering queries from retained org and corporate regarding the reports published and related data.
Business Analyst,BTC Recruitment Malaysia,Kuala Lumpur,,,"Minimum 3 years relevant working experience in data analytics, business analyst or equivalence. Work closely with stakeholders to understand business…"
Business Analyst / Program Management Tech Consultants / Sen...,AFIC Sdn Bhd,,"RM 9,000 a month",,Prior experience in eCommerce industry is an added advantage. Proactive and ability to identify problems and recommend solutions. Temporarily due to COVID-19.
Data Analyst Compliance,VPM IT Solutions,Kuala Lumpur,,,"Expert/Experienced in Oracle RDMS database solution architecture, e.g. DB schema, indexes and constraints; Expert/Experienced in Oracle database DML, scripts,…"
"Director, Risk Intelligence",IHS Markit,Kuala Lumpur,,3.6,"Experience selling information services (research, data, consulting). The IHS Markit Risk Intelligence offering specifically supports the work flow of persona’s…"
Data Analyst (Must have experience in Financial & Banking se...,Ensoft,Kuala Lumpur,,,"Good understanding of data warehousing, data modeling, reporting and other relevant technical skills i.e. SQL. Job Type : 1 year contract (Renewable)*."
SEA HRSSC Executive,Deloitte,Kuala Lumpur,,4.0,Escalate issues and missing data for resolution quickly and follow through to closure. Perform and complete data entry tasks using HR systems in an accurate and…
MYS Citibank Berhad KL Credit Risk Analyst,Citi,Kuala Lumpur,,3.9,Interprets data and makes recommendations. Work as a team to provide supporting data & analysis in setting risk appetite for the product.
MYS Citibank Berhad - Cash & Trade Processing Intmd Analyst,Citi,Kuala Lumpur,,3.9,Create customized transaction services reports based on data analysis. The Cash & Trade Proc Intmd Analyst is an intermediate level role responsible for…
